long,lat,variety,seeding_rate,seed_spacing,speed
-91.8481224,40.37796935,DKC63-33RIB,37.2571,5.612,4.77
-91.8481225,40.37795015,DKC63-33RIB,37.2391,5.6148,4.77
-91.8481229,40.37793105,DKC63-33RIB,37.2131,5.6187,4.77
-91.848123,40.37791195,DKC63-33RIB,37.2371,5.6151,4.76
-91.8481233,40.37789285,DKC63-33RIB,37.2651,5.6108,4.76
-91.8481239,40.37787395,DKC63-33RIB,37.2721,5.6098,4.74
-91.8481238,40.37785485,DKC63-33RIB,37.2731,5.6096,4.75
-91.8481244,40.37783585,DKC63-33RIB,37.2441,5.614,4.74
-91.8481246,40.37781685,DKC63-33RIB,37.2291,5.6163,4.74
-91.8481248,40.37779775,DKC63-33RIB,37.2421,5.6143,4.74
-91.8481249,40.37777875,DKC63-33RIB,37.2271,5.6166,4.74
-91.8481254,40.37775975,DKC63-33RIB,37.2481,5.6134,4.73
-91.8481256,40.37774075,DKC63-33RIB,37.2371,5.6151,4.73
-91.8481257,40.37772155,DKC63-33RIB,37.2451,5.6139,4.74
-91.8481266,40.37770255,DKC63-33RIB,37.2331,5.6157,4.75
-91.8481265,40.37768345,DKC63-33RIB,37.2821,5.6083,4.75
-91.848127,40.37766435,DKC63-33RIB,37.2741,5.6095,4.76
-91.8481273,40.37764515,DKC63-33RIB,37.2951,5.6063,4.77
-91.8481275,40.37762625,DKC63-33RIB,37.2911,5.6069,4.74
-91.8481281,40.37760725,DKC63-33RIB,37.2801,5.6086,4.74
-91.8481285,40.37758815,DKC63-33RIB,37.2711,5.6099,4.73
-91.8481286,40.37756905,DKC63-33RIB,37.2501,5.6131,4.75
-91.8481289,40.37755005,DKC63-33RIB,37.2711,5.6099,4.74
-91.848129,40.37753095,DKC63-33RIB,37.2601,5.6116,4.74
-91.8481293,40.37751195,DKC63-33RIB,37.2531,5.6126,4.75
-91.8481296,40.37749285,DKC63-33RIB,37.2561,5.6122,4.75
-91.8481299,40.37747375,DKC63-33RIB,37.2261,5.6167,4.75
-91.8481304,40.37745475,DKC63-33RIB,37.1891,5.6223,4.74
-91.8481306,40.37743565,DKC63-33RIB,37.1651,5.6259,4.75
-91.8481309,40.37741655,DKC63-33RIB,37.7182,5.5435,4.75
-91.8481311,40.37739765,DKC63-33RIB,37.7352,5.541,4.74
-91.8481316,40.37737845,DKC63-33RIB,37.7512,5.5386,4.75
-91.848132,40.37735945,DKC63-33RIB,37.7082,5.5449,4.75
-91.8481318,40.37734035,DKC63-33RIB,37.7952,5.5322,4.75
-91.8481323,40.37732115,DKC63-33RIB,37.7482,5.539,4.76
-91.8481326,40.37730205,DKC63-33RIB,37.9152,5.5147,4.76
-91.8481332,40.37728305,DKC63-33RIB,38.2482,5.4666,4.75
-91.8481333,40.37726395,DKC63-33RIB,38.2922,5.4604,4.75
-91.8481337,40.37724485,DKC63-33RIB,38.3662,5.4498,4.75
-91.8481334,40.37722585,DKC63-33RIB,38.4012,5.4449,4.75
-91.8481339,40.37720675,DKC63-33RIB,38.3202,5.4564,4.75
-91.8481342,40.37718765,DKC63-33RIB,38.3872,5.4468,4.75
-91.8481349,40.37716865,DKC63-33RIB,38.3712,5.4491,4.75
-91.8481351,40.37714945,DKC63-33RIB,38.3842,5.4473,4.75
-91.8481352,40.37713035,DKC63-33RIB,38.3102,5.4578,4.76
-91.8481355,40.37711125,DKC63-33RIB,38.3832,5.4474,4.76
-91.8481358,40.37709215,DKC63-33RIB,38.3572,5.4511,4.76
-91.8481363,40.37707305,DKC63-33RIB,38.3552,5.4514,4.76
-91.8481365,40.37705395,DKC63-33RIB,38.3642,5.4501,4.76
-91.8481369,40.37703485,DKC63-33RIB,38.3572,5.4511,4.76
-91.848137,40.37701565,DKC63-33RIB,38.3492,5.4522,4.76
-91.8481374,40.37699665,DKC63-33RIB,38.3712,5.4491,4.76
-91.8481375,40.37697755,DKC63-33RIB,38.3482,5.4524,4.76
-91.8481378,40.37695835,DKC63-33RIB,38.3592,5.4508,4.75
-91.848138,40.37693935,DKC63-33RIB,38.3662,5.4498,4.76
-91.8481384,40.37692025,DKC63-33RIB,38.3482,5.4524,4.76
-91.8481387,40.37690115,DKC63-33RIB,38.3892,5.4466,4.76
-91.848139,40.37688205,DKC63-33RIB,38.3722,5.449,4.76
-91.8481392,40.37686285,DKC63-33RIB,38.3582,5.451,4.75
-91.8481396,40.37684375,DKC63-33RIB,38.3662,5.4498,4.76
-91.8481399,40.37682455,DKC63-33RIB,38.3702,5.4493,4.77
-91.84814,40.37680545,DKC63-33RIB,38.3292,5.4551,4.77
-91.8481405,40.37678625,DKC63-33RIB,38.3512,5.452,4.77
-91.8481408,40.37676705,DKC63-33RIB,38.3272,5.4554,4.77
-91.8481411,40.37674785,DKC63-33RIB,38.0442,5.496,4.78
-91.8481413,40.37672885,DKC63-33RIB,37.9782,5.5055,4.77
-91.8481419,40.37670975,DKC63-33RIB,37.7732,5.5354,4.76
-91.848142,40.37669055,DKC63-33RIB,37.7882,5.5332,4.76
-91.8481423,40.37667145,DKC63-33RIB,37.9172,5.5144,4.76
-91.8481426,40.37665235,DKC63-33RIB,37.8752,5.5205,4.76
-91.8481429,40.37663335,DKC63-33RIB,37.9862,5.5043,4.76
-91.8481432,40.37661425,DKC63-33RIB,38.2142,5.4715,4.75
-91.8481435,40.37659515,DKC63-33RIB,37.5562,5.5674,4.75
-91.8481441,40.37657605,DKC63-33RIB,37.3571,5.597,4.75
-91.8481439,40.37655705,DKC63-33RIB,37.6292,5.5566,4.74
-91.8481445,40.37653805,DKC63-33RIB,37.5222,5.5724,4.74
-91.8481448,40.37651905,DKC63-33RIB,37.4001,5.5906,4.73
-91.848145,40.37650005,DKC63-33RIB,37.4531,5.5827,4.74
-91.8481453,40.37648105,DKC63-33RIB,37.2941,5.6065,4.74
-91.8481453,40.37646205,DKC63-33RIB,37.3421,5.5993,4.74
-91.8481458,40.37644285,DKC63-33RIB,37.3141,5.6035,4.74
-91.8481461,40.37642395,DKC63-33RIB,37.2881,5.6074,4.73
-91.8481463,40.37640495,DKC63-33RIB,37.2991,5.6057,4.73
-91.8481465,40.37638585,DKC63-33RIB,37.2801,5.6086,4.74
-91.848147,40.37636675,DKC63-33RIB,37.2721,5.6098,4.75
-91.8481473,40.37634785,DKC63-33RIB,37.2701,5.6101,4.74
-91.8481475,40.37632875,DKC63-33RIB,37.2401,5.6146,4.75
-91.8481479,40.37630975,DKC63-33RIB,37.2681,5.6104,4.73
-91.8481482,40.37629075,DKC63-33RIB,37.2671,5.6105,4.73
-91.8481483,40.37627175,DKC63-33RIB,37.2681,5.6104,4.73
-91.8481487,40.37625275,DKC63-33RIB,37.2701,5.6101,4.73
-91.8481486,40.37623375,DKC63-33RIB,37.2741,5.6095,4.74
-91.8481492,40.37621465,DKC63-33RIB,37.2641,5.611,4.73
-91.8481494,40.37619565,DKC63-33RIB,37.2391,5.6148,4.74
-91.8481498,40.37617665,DKC63-33RIB,37.2241,5.617,4.74
-91.8481503,40.37615925,DKC63-33RIB,37.2381,5.6149,4.66
-91.8481504,40.37614365,DKC63-33RIB,37.5742,5.5647,3.88
-91.8481506,40.37612775,DKC63-33RIB,37.7282,5.542,4.12
-91.8481508,40.37611175,DKC63-33RIB,37.7392,5.5404,3.93
-91.8481514,40.37609655,DKC63-33RIB,37.8472,5.5246,3.94
-91.8481514,40.37608255,DKC63-33RIB,37.8472,5.5246,3.77
-91.8474183,40.37662995,DKC63-33RIB,37.1311,5.6311,4.93
-91.8474174,40.37665365,DKC63-33RIB,37.4201,5.5876,4.94
-91.8474171,40.37667355,DKC63-33RIB,37.3821,5.5933,4.93
-91.847417,40.37668935,DKC63-33RIB,37.4841,5.5781,4.93
-91.847417,40.37671315,DKC63-33RIB,37.3521,5.5978,4.93
-91.8474168,40.37673295,DKC63-33RIB,37.8122,5.5297,4.92
-91.8474166,40.37675275,DKC63-33RIB,37.8582,5.523,4.94
-91.8474161,40.37677265,DKC63-33RIB,37.8842,5.5192,4.94
-91.847416,40.37679235,DKC63-33RIB,37.8642,5.5221,4.94
-91.8474154,40.37681225,DKC63-33RIB,37.9412,5.5109,4.94
-91.8474152,40.37683215,DKC63-33RIB,37.9472,5.51,4.94
-91.847415,40.37685195,DKC63-33RIB,37.9682,5.507,4.95
-91.8474145,40.37687175,DKC63-33RIB,37.9672,5.5071,4.94
-91.8474142,40.37689165,DKC63-33RIB,37.9842,5.5046,4.94
-91.8474139,40.37691145,DKC63-33RIB,38.0172,5.4999,4.94
-91.8474135,40.37693135,DKC63-33RIB,38.0632,5.4932,4.95
-91.8474132,40.37695115,DKC63-33RIB,38.2292,5.4694,4.94
-91.8474131,40.37697105,DKC63-33RIB,38.3132,5.4574,4.94
-91.8474126,40.37699095,DKC63-33RIB,38.3452,5.4528,4.94
-91.8474123,40.37701065,DKC63-33RIB,38.2942,5.4601,4.95
-91.847412,40.37703065,DKC63-33RIB,38.2852,5.4614,4.95
-91.8474119,40.37705045,DKC63-33RIB,38.3372,5.4539,4.95
-91.8474115,40.37707035,DKC63-33RIB,38.3522,5.4518,4.95
-91.8474112,40.37709015,DKC63-33RIB,38.4742,5.4345,4.94
-91.8474109,40.37711005,DKC63-33RIB,38.2332,5.4688,4.94
-91.8474106,40.37712995,DKC63-33RIB,38.2512,5.4662,4.95
-91.8474102,40.37714985,DKC63-33RIB,38.2462,5.4669,4.96
-91.8474096,40.37716965,DKC63-33RIB,38.2682,5.4638,4.96
-91.8474095,40.37718965,DKC63-33RIB,38.2382,5.4681,4.95
-91.847409,40.37720945,DKC63-33RIB,38.2312,5.4691,4.95
-91.847409,40.37722945,DKC63-33RIB,38.2622,5.4646,4.96
-91.8474086,40.37724935,DKC63-33RIB,38.2592,5.4651,4.96
-91.8474083,40.37726925,DKC63-33RIB,38.2702,5.4635,4.96
-91.8474079,40.37728925,DKC63-33RIB,38.2662,5.4641,4.96
-91.8474078,40.37730915,DKC63-33RIB,38.2492,5.4665,4.96
-91.8474073,40.37732905,DKC63-33RIB,38.2722,5.4632,4.96
-91.8474072,40.37734905,DKC63-33RIB,38.2452,5.4671,4.96
-91.847407,40.37736895,DKC63-33RIB,38.2612,5.4648,4.96
-91.8474065,40.37738895,DKC63-33RIB,38.3052,5.4585,4.97
-91.8474063,40.37740895,DKC63-33RIB,38.2762,5.4626,4.97
-91.8474059,40.37742875,DKC63-33RIB,38.2992,5.4594,4.97
-91.8474055,40.37744885,DKC63-33RIB,38.2992,5.4594,4.98
-91.8474051,40.37746875,DKC63-33RIB,38.3672,5.4497,4.97
-91.8474048,40.37748875,DKC63-33RIB,37.9552,5.5088,4.97
-91.8474048,40.37750875,DKC63-33RIB,37.5992,5.561,4.97
-91.8474046,40.37752865,DKC63-33RIB,37.1681,5.6255,4.97
-91.847404,40.37754855,DKC63-33RIB,37.4541,5.5825,4.97
-91.8474038,40.37756845,DKC63-33RIB,37.3471,5.5985,4.96
-91.8474035,40.37758835,DKC63-33RIB,37.3521,5.5978,4.96
-91.8474032,40.37760825,DKC63-33RIB,37.3691,5.5952,4.96
-91.8474027,40.37762805,DKC63-33RIB,37.3861,5.5927,4.94
-91.8474024,40.37764785,DKC63-33RIB,37.4251,5.5869,4.94
-91.8474023,40.37766775,DKC63-33RIB,37.3821,5.5933,4.94
-91.8474021,40.37768755,DKC63-33RIB,37.3901,5.5921,4.95
-91.8474019,40.37770745,DKC63-33RIB,37.4241,5.587,4.95
-91.8474013,40.37772725,DKC63-33RIB,37.4141,5.5885,4.94
-91.8474008,40.37774705,DKC63-33RIB,37.3711,5.5949,4.94
-91.8474004,40.37776695,DKC63-33RIB,37.3841,5.593,4.94
-91.8474005,40.37778675,DKC63-33RIB,37.3841,5.593,4.94
-91.8473998,40.37780655,DKC63-33RIB,37.3911,5.5919,4.93
-91.8473997,40.37782645,DKC63-33RIB,37.3811,5.5934,4.94
-91.8473994,40.37784625,DKC63-33RIB,37.3501,5.5981,4.94
-91.8473991,40.37786615,DKC63-33RIB,37.3671,5.5955,4.94
-91.8473989,40.37788595,DKC63-33RIB,37.3601,5.5966,4.95
-91.8473988,40.37790595,DKC63-33RIB,37.3211,5.6024,4.95
-91.8473982,40.37792575,DKC63-33RIB,37.3641,5.596,4.95
-91.847398,40.37794555,DKC63-33RIB,37.3041,5.605,4.95
-91.8473981,40.37796555,DKC63-33RIB,37.3301,5.6011,4.95
-91.8473979,40.37798545,DKC63-33RIB,37.3051,5.6048,4.96
-91.8473978,40.37800535,DKC63-33RIB,37.2891,5.6072,4.96
-91.8473969,40.37802525,DKC63-33RIB,37.2421,5.6143,4.96
-91.8473963,40.37804525,DKC63-33RIB,37.2651,5.6108,4.96
-91.8473963,40.37806515,DKC63-33RIB,37.2531,5.6126,4.96
-91.8473962,40.37808495,DKC63-33RIB,37.2781,5.6089,4.95
-91.8473959,40.37810495,DKC63-33RIB,37.2901,5.6071,4.96
-91.8473951,40.37812495,DKC63-33RIB,37.2701,5.6101,4.96
-91.847395,40.37814475,DKC63-33RIB,37.2951,5.6063,4.96
-91.8473946,40.37816475,DKC63-33RIB,37.2921,5.6068,4.96
-91.8473946,40.37818465,DKC63-33RIB,37.2901,5.6071,4.96
-91.8473939,40.37820455,DKC63-33RIB,37.2611,5.6114,4.96
-91.8473935,40.37822435,DKC63-33RIB,37.2661,5.6107,4.95
-91.8473934,40.37824415,DKC63-33RIB,37.3361,5.6002,4.94
-91.8473932,40.37826405,DKC63-33RIB,37.2861,5.6077,4.94
-91.847393,40.37828385,DKC63-33RIB,37.3101,5.6041,4.94
-91.8473926,40.37830355,DKC63-33RIB,37.3471,5.5985,4.93
-91.8473921,40.37832345,DKC63-33RIB,37.3441,5.599,4.93
-91.8473919,40.37834325,DKC63-33RIB,37.3561,5.5972,4.94
-91.8473917,40.37836295,DKC63-33RIB,37.3621,5.5963,4.93
-91.8473909,40.37838275,DKC63-33RIB,37.4021,5.5903,4.93
-91.8473908,40.37840265,DKC63-33RIB,37.4151,5.5883,4.93
-91.8473907,40.37842235,DKC63-33RIB,37.4521,5.5828,4.93
-91.8473904,40.37844215,DKC63-33RIB,37.4461,5.5837,4.93
-91.8473902,40.37846195,DKC63-33RIB,37.4581,5.5819,4.93
-91.8473899,40.37848175,DKC63-33RIB,37.4051,5.5898,4.93
-91.8473897,40.37850145,DKC63-33RIB,37.3861,5.5927,4.92
-91.8473892,40.37852115,DKC63-33RIB,37.4351,5.5854,4.92
-91.8473887,40.37854095,DKC63-33RIB,37.4031,5.5901,4.92
-91.8473886,40.37856065,DKC63-33RIB,37.4241,5.587,4.91
-91.8473885,40.37858045,DKC63-33RIB,37.3921,5.5918,4.91
-91.8473882,40.37860015,DKC63-33RIB,37.3971,5.591,4.92
-91.8473879,40.37861995,DKC63-33RIB,37.3931,5.5916,4.92
-91.8473876,40.37863985,DKC63-33RIB,37.3471,5.5985,4.93
-91.8473872,40.37865965,DKC63-33RIB,37.3831,5.5931,4.94
-91.847387,40.37867945,DKC63-33RIB,37.3271,5.6015,4.94
-91.8473868,40.37869935,DKC63-33RIB,37.3371,5.6,4.94
-91.847386,40.37871905,DKC63-33RIB,37.2961,5.6062,4.94
-91.8473858,40.37873895,DKC63-33RIB,37.3331,5.6006,4.93
-91.8473859,40.37875875,DKC63-33RIB,37.2961,5.6062,4.93
-91.8473854,40.37877855,DKC63-33RIB,37.2851,5.6078,4.93
-91.8473849,40.37879835,DKC63-33RIB,37.3051,5.6048,4.94
-91.8473848,40.37881815,DKC63-33RIB,37.3081,5.6044,4.94
-91.8473843,40.37883805,DKC63-33RIB,37.2861,5.6077,4.94
-91.8473841,40.37885785,DKC63-33RIB,37.2821,5.6083,4.93
-91.8473837,40.37887765,DKC63-33RIB,37.2911,5.6069,4.93
-91.8473835,40.37889745,DKC63-33RIB,37.2741,5.6095,4.94
-91.8473833,40.37891735,DKC63-33RIB,37.2631,5.6111,4.94
-91.8473828,40.37893715,DKC63-33RIB,37.2971,5.606,4.94
-91.8473827,40.37895695,DKC63-33RIB,37.2671,5.6105,4.94
-91.847382,40.37897685,DKC63-33RIB,37.2941,5.6065,4.94
-91.8473817,40.37899665,DKC63-33RIB,37.3051,5.6048,4.94
-91.8473813,40.37901655,DKC63-33RIB,37.3011,5.6054,4.95
-91.8473811,40.37903645,DKC63-33RIB,37.2941,5.6065,4.95
-91.847381,40.37905625,DKC63-33RIB,37.2741,5.6095,4.95
-91.8473806,40.37907595,DKC63-33RIB,37.2671,5.6105,4.93
-91.8473802,40.37909585,DKC63-33RIB,37.2631,5.6111,4.93
-91.8473799,40.37911575,DKC63-33RIB,37.2881,5.6074,4.94
-91.8473798,40.37913195,DKC63-33RIB,37.2911,5.6069,4.73
-91.8473795,40.37914785,DKC63-33RIB,37.2911,5.6069,3.89
-91.8473793,40.37916345,DKC63-33RIB,37.5012,5.5755,3.9
-91.8473792,40.37917965,DKC63-33RIB,37.4891,5.5773,3.94
-91.8473789,40.37919405,DKC63-33RIB,37.4501,5.5831,3.88
-91.8473786,40.37920815,DKC63-33RIB,37.4501,5.5831,3.72
-91.8472356,40.37918745,DKC63-33RIB,37.4501,5.5831,3.57
-91.8472365,40.37917285,DKC63-33RIB,37.4501,5.5831,3.57
-91.8472366,40.37915635,DKC63-33RIB,37.4501,5.5831,3.7
-91.8472369,40.37913715,DKC63-33RIB,30.9751,6.7502,4.61
-91.847237,40.37911805,DKC63-33RIB,29.3641,7.1206,4.75
-91.8472368,40.37909905,DKC63-33RIB,29.3641,7.1206,4.73
-91.8472366,40.37907995,DKC63-33RIB,32.2321,6.487,4.76
-91.8472371,40.37906085,DKC63-33RIB,33.4511,6.2506,4.74
-91.8472373,40.37904175,DKC63-33RIB,34.2821,6.0991,4.76
-91.8472375,40.37902265,DKC63-33RIB,34.6671,6.0313,4.76
-91.8472378,40.37900355,DKC63-33RIB,35.1121,5.9549,4.75
-91.8472381,40.37898455,DKC63-33RIB,35.3351,5.9173,4.75
-91.8472385,40.37896545,DKC63-33RIB,35.5981,5.8736,4.74
-91.8472386,40.37894635,DKC63-33RIB,35.7621,5.8467,4.75
-91.8472391,40.37892725,DKC63-33RIB,35.9061,5.8232,4.75
-91.8472394,40.37890815,DKC63-33RIB,36.0341,5.8025,4.76
-91.8472395,40.37888905,DKC63-33RIB,36.1331,5.7866,4.75
-91.8472397,40.37887005,DKC63-33RIB,36.2331,5.7707,4.75
-91.8472397,40.37885105,DKC63-33RIB,36.2571,5.7668,4.75
-91.8472402,40.37883195,DKC63-33RIB,36.2931,5.7611,4.75
-91.8472402,40.37881285,DKC63-33RIB,36.3581,5.7508,4.75
-91.8472409,40.37879365,DKC63-33RIB,36.4051,5.7434,4.77
-91.8472413,40.37877465,DKC63-33RIB,36.4511,5.7361,4.76
-91.8472419,40.37875545,DKC63-33RIB,36.5031,5.728,4.77
-91.8472419,40.37873625,DKC63-33RIB,36.4971,5.7289,4.76
-91.8472423,40.37871615,DKC63-33RIB,36.7651,5.6871,4.83
-91.8472424,40.37869605,DKC63-33RIB,37.0881,5.6376,4.91
-91.8472428,40.37867625,DKC63-33RIB,37.0321,5.6461,4.97
-91.8472433,40.37865635,DKC63-33RIB,37.0251,5.6472,4.98
-91.8472437,40.37863625,DKC63-33RIB,37.0001,5.651,4.96
-91.8472439,40.37861655,DKC63-33RIB,37.0351,5.6457,4.96
-91.8472439,40.37859635,DKC63-33RIB,37.0671,5.6408,4.97
-91.8472441,40.37857645,DKC63-33RIB,37.0331,5.646,4.97
-91.8472446,40.37855655,DKC63-33RIB,37.0311,5.6463,4.97
-91.8472448,40.37853655,DKC63-33RIB,37.0581,5.6422,4.96
-91.8472454,40.37851655,DKC63-33RIB,37.0441,5.6443,4.97
-91.8472459,40.37849675,DKC63-33RIB,37.0581,5.6422,4.96
-91.8472456,40.37847695,DKC63-33RIB,37.0701,5.6404,4.96
-91.8472461,40.37845695,DKC63-33RIB,37.1201,5.6328,4.94
-91.8472464,40.37843705,DKC63-33RIB,37.1771,5.6241,4.95
-91.8472468,40.37841715,DKC63-33RIB,37.1241,5.6322,4.96
-91.8472471,40.37839725,DKC63-33RIB,37.1711,5.625,4.97
-91.8472471,40.37837755,DKC63-33RIB,37.1751,5.6244,4.95
-91.8472473,40.37835785,DKC63-33RIB,37.2031,5.6202,4.93
-91.8472482,40.37833795,DKC63-33RIB,37.2421,5.6143,4.91
-91.8472483,40.37831815,DKC63-33RIB,37.2301,5.6161,4.93
-91.8472482,40.37829825,DKC63-33RIB,37.3711,5.5949,4.94
-91.8472484,40.37827865,DKC63-33RIB,37.4101,5.5891,4.93
-91.847249,40.37825875,DKC63-33RIB,37.4281,5.5864,4.93
-91.8472494,40.37823905,DKC63-33RIB,37.4301,5.5861,4.93
-91.8472497,40.37821915,DKC63-33RIB,37.4421,5.5843,4.94
-91.84725,40.37819925,DKC63-33RIB,37.3451,5.5988,4.94
-91.8472503,40.37817945,DKC63-33RIB,37.3771,5.594,4.95
-91.8472507,40.37815945,DKC63-33RIB,37.3701,5.5951,4.96
-91.8472509,40.37813965,DKC63-33RIB,37.3921,5.5918,4.95
-91.8472514,40.37811965,DKC63-33RIB,37.3241,5.602,4.96
-91.8472518,40.37809975,DKC63-33RIB,37.2871,5.6075,4.96
-91.8472521,40.37807975,DKC63-33RIB,37.2751,5.6093,4.96
-91.8472521,40.37805985,DKC63-33RIB,37.2081,5.6194,4.97
-91.8472525,40.37803995,DKC63-33RIB,37.2021,5.6203,4.96
-91.8472527,40.37801995,DKC63-33RIB,37.2401,5.6146,4.97
-91.8472528,40.37800005,DKC63-33RIB,37.1941,5.6216,4.97
-91.8472533,40.37798025,DKC63-33RIB,37.1791,5.6238,4.96
-91.8472537,40.37796025,DKC63-33RIB,37.1801,5.6237,4.96
-91.8472538,40.37794035,DKC63-33RIB,37.1621,5.6264,4.95
-91.8472543,40.37792045,DKC63-33RIB,37.1831,5.6232,4.95
-91.8472547,40.37790065,DKC63-33RIB,37.1541,5.6276,4.95
-91.8472548,40.37788075,DKC63-33RIB,37.1541,5.6276,4.95
-91.8472554,40.37786095,DKC63-33RIB,37.1551,5.6275,4.95
-91.8472555,40.37784105,DKC63-33RIB,37.1641,5.6261,4.95
-91.8472558,40.37782135,DKC63-33RIB,37.1431,5.6293,4.93
-91.8472563,40.37780155,DKC63-33RIB,37.2041,5.62,4.92
-91.8472568,40.37778185,DKC63-33RIB,37.1861,5.6228,4.91
-91.8472569,40.37776205,DKC63-33RIB,37.1961,5.6212,4.92
-91.8472566,40.37774215,DKC63-33RIB,37.1621,5.6264,4.93
-91.8472571,40.37772255,DKC63-33RIB,37.2451,5.6139,4.93
-91.8472575,40.37770275,DKC63-33RIB,37.2861,5.6077,4.91
-91.8472577,40.37768315,DKC63-33RIB,37.2921,5.6068,4.91
-91.8472584,40.37766335,DKC63-33RIB,37.3421,5.5993,4.91
-91.8472584,40.37764355,DKC63-33RIB,37.3211,5.6024,4.92
-91.8472588,40.37762385,DKC63-33RIB,37.3211,5.6024,4.91
-91.8472591,40.37760405,DKC63-33RIB,37.3351,5.6003,4.92
-91.8472596,40.37758425,DKC63-33RIB,37.3271,5.6015,4.92
-91.84726,40.37756455,DKC63-33RIB,37.2991,5.6057,4.92
-91.8472602,40.37754465,DKC63-33RIB,37.3451,5.5988,4.92
-91.8472609,40.37752485,DKC63-33RIB,37.3191,5.6027,4.93
-91.8472612,40.37750505,DKC63-33RIB,37.3241,5.602,4.94
-91.8472613,40.37748525,DKC63-33RIB,37.3201,5.6026,4.94
-91.8472615,40.37746555,DKC63-33RIB,37.3431,5.5991,4.93
-91.8472617,40.37744575,DKC63-33RIB,37.3501,5.5981,4.92
-91.8472623,40.37742595,DKC63-33RIB,37.2901,5.6071,4.92
-91.8472627,40.37740605,DKC63-33RIB,37.6142,5.5588,4.93
-91.8472628,40.37738625,DKC63-33RIB,38.1822,5.4761,4.94
-91.847263,40.37736645,DKC63-33RIB,38.5172,5.4285,4.94
-91.8472633,40.37734655,DKC63-33RIB,38.3452,5.4528,4.94
-91.8472634,40.37732675,DKC63-33RIB,38.3712,5.4491,4.94
-91.8472637,40.37730695,DKC63-33RIB,38.3902,5.4464,4.93
-91.8472639,40.37728715,DKC63-33RIB,38.3462,5.4527,4.94
-91.8472646,40.37726735,DKC63-33RIB,38.3212,5.4562,4.93
-91.8472647,40.37724745,DKC63-33RIB,38.3302,5.4549,4.95
-91.8472648,40.37722745,DKC63-33RIB,38.2952,5.4599,4.95
-91.8472653,40.37720775,DKC63-33RIB,38.2712,5.4634,4.95
-91.8472655,40.37718785,DKC63-33RIB,38.3182,5.4567,4.94
-91.847266,40.37716795,DKC63-33RIB,38.3292,5.4551,4.94
-91.8472665,40.37714815,DKC63-33RIB,38.3032,5.4588,4.94
-91.8472665,40.37712825,DKC63-33RIB,38.3062,5.4584,4.94
-91.8472669,40.37710835,DKC63-33RIB,38.2812,5.4619,4.95
-91.847267,40.37708845,DKC63-33RIB,38.2712,5.4634,4.96
-91.8472676,40.37706865,DKC63-33RIB,38.2582,5.4652,4.96
-91.8472677,40.37704865,DKC63-33RIB,38.2792,5.4622,4.95
-91.8472682,40.37702875,DKC63-33RIB,38.2842,5.4615,4.95
-91.8472686,40.37700885,DKC63-33RIB,38.2752,5.4628,4.96
-91.8472689,40.37698905,DKC63-33RIB,38.2662,5.4641,4.96
-91.847269,40.37696915,DKC63-33RIB,38.2922,5.4604,4.95
-91.8472692,40.37694925,DKC63-33RIB,38.2922,5.4604,4.95
-91.8472696,40.37692925,DKC63-33RIB,38.2982,5.4595,4.96
-91.84727,40.37690945,DKC63-33RIB,38.2942,5.4601,4.96
-91.8472703,40.37688955,DKC63-33RIB,38.3282,5.4552,4.96
-91.8472704,40.37686955,DKC63-33RIB,38.3032,5.4588,4.96
-91.8472709,40.37684975,DKC63-33RIB,38.3412,5.4534,4.95
-91.8472712,40.37682985,DKC63-33RIB,38.3742,5.4487,4.95
-91.8472712,40.37680995,DKC63-33RIB,38.3532,5.4517,4.96
-91.8472716,40.37679005,DKC63-33RIB,38.3732,5.4488,4.95
-91.847272,40.37677015,DKC63-33RIB,38.3992,5.4451,4.96
-91.8472723,40.37675035,DKC63-33RIB,38.4022,5.4447,4.95
-91.8472727,40.37673055,DKC63-33RIB,38.4452,5.4386,4.94
-91.847273,40.37671075,DKC63-33RIB,38.4722,5.4348,4.93
-91.8472732,40.37669095,DKC63-33RIB,38.4832,5.4333,4.93
-91.8472734,40.37667105,DKC63-33RIB,38.4962,5.4314,4.94
-91.8472736,40.37665125,DKC63-33RIB,38.4932,5.4318,4.94
-91.847274,40.37663135,DKC63-33RIB,38.4742,5.4345,4.95
-91.8472745,40.37661155,DKC63-33RIB,38.4652,5.4358,4.94
-91.8472748,40.37659165,DKC63-33RIB,38.4552,5.4372,4.96
-91.847275,40.37657175,DKC63-33RIB,38.4262,5.4413,4.95
-91.8472754,40.37655175,DKC63-33RIB,38.4122,5.4433,4.95
-91.8472759,40.37653185,DKC63-33RIB,38.4132,5.4432,4.95
-91.847276,40.37651215,DKC63-33RIB,38.3852,5.4471,4.95
-91.8472764,40.37649215,DKC63-33RIB,38.4252,5.4415,4.95
-91.8472764,40.37647235,DKC63-33RIB,38.3992,5.4451,4.94
-91.8472769,40.37645245,DKC63-33RIB,37.9702,5.5067,4.95
-91.8472773,40.37643255,DKC63-33RIB,37.5472,5.5687,4.95
-91.8472777,40.37641255,DKC63-33RIB,37.2781,5.6089,4.96
-91.847278,40.37639275,DKC63-33RIB,37.0791,5.639,4.95
-91.8472785,40.37637295,DKC63-33RIB,37.3081,5.6044,4.94
-91.8472783,40.37635295,DKC63-33RIB,37.2401,5.6146,4.95
-91.8472788,40.37633315,DKC63-33RIB,37.1881,5.6225,4.96
